CreditCardName,card_issuer,credit_card_id,Highlights,WelcomeOffers,applyNow,Applynowsequence,cardsequence,Apply_Link,featured_text,IssuerName,Website,URL_launch_apply,cc_applyNowWeb,Apply_Link_Web,forapplycard,url,StartingColor,EndColor,card_type,JoiningFees,RenewalFees,bsf_movies,bsf_travel,bsf_dining,bsf_fuel,bsf_shoping,id,Rewards,Movie,Dining,Travel,Lounge,Golf,Fuel,RewardRedemption
HDFC Bank Easy EMI Credit Card,1,17,"- 500 bonus cashpoints as welcome benefits. 
- Earn 5% cashback as cashpoints on shopping from Amazon, Flipkart, Hotel, and flights bookings and making payments through Payzapp.
- Earn 2.5% cashback on all online purchases and 1% cashback on offline. 
- Get gift vouchers worth ₹ 1,000 on spending ₹ 1 lakh and above in each quarter. ( For the first year only)
",- Enjoy 500 cashpoints as welcome benefit.,FALSE,,31,,,HDFC Bank,https://www.billdesk.com/pgidsk/pgmerc/hdfccard/HDFC_card.jsp,TRUE,FALSE,,FALSE,https://cinsim.sgp1.digitaloceanspaces.com/credit_cards/1705494373524555317054943735245553CreditCardImage.webp,0xff377cc9,0xff0b245d,components_master_card_master_cards,Rs. 500 + GST,Rs. 500 + GST,FALSE,FALSE,FALSE,TRUE,TRUE,16,"- 5% cashback on shopping from Amazon, Flipkart, Hotel, and flights bookings and making payments through Payzapp.
- 2.5% Cashback on all online transactions and 1% cashback on all offline transactions.",,,,,,"- 1% fuel surcharge waiver on fuel transactions between ₹ 400 and ₹ 5,000. ","- Redeem your cashpoints for booking flights/hotels and cashback. 
- 1 Cashpoint = ₹ 1 for cashback.
- 1 Cashpoint = ₹ 0.30 for booking flights/hotel. 
- 1 Cashpoint = ₹ 0.30 for product catalogue."
HDFC Bank MoneyBack Plus VISA Credit Card,1,18,"- 500 CashPoints on activating the card as a welcome gift.
- 2 CashPoints for every Rs. 150 you spend with the card (except fuel, wallet reloads, prepaid card reloads and voucher purchases).
- 5X CashPoints for EMI transactions at select merchant outlets.
- 10X CashPoints on partner brands including Amazon, Flipkart, Reliance Smart Store, Big Basket and Swiggy.
- Gift voucher worth Rs. 500 on spends of Rs. 50,000 in a calendar quarter (max benefit of Rs. 2,000 in a year).",- Enjoy 500 cashpoints as welcome benefits.,FALSE,,35,,,HDFC Bank,https://www.billdesk.com/pgidsk/pgmerc/hdfccard/HDFC_card.jsp,TRUE,FALSE,,FALSE,https://cinsim.sgp1.digitaloceanspaces.com/credit_cards/1735302928420073917353029284200739CreditCardImage.webp,0xff377cc9,0xff0b245d,components_visa_visas,Rs. 500 + GST,Rs. 500 + GST,FALSE,FALSE,FALSE,FALSE,TRUE,17,"- 2 CashPoints for every Rs. 150 you spend on retail purchases.
- 5X CashPoints per EMI spends at select merchants.
- 10X CashPoints on partner brands.",,"- Up to 15% off on dining at over 2,000 premium restaurants.",,,,- 1% fuel surcharge waiver on fuel transactions.,"- CashPoints redeemable for cashback, purchasing products, flight/hotel bookings via SmartBuy and partner airlines' AirMiles"
PNB Global Classic Credit Card,17,313,"- 1 reward point on every ₹ 100 spent on this card
- 50 extra Reward Points on registering for the E bill facility.

",,FALSE,,,,,Punjab National Bank,https://www.billdesk.com/pgidsk/pgmerc/pnbcard/pnb_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/9ca53bc0b65ea14b7f88595a10282df2.png,0xff000000,0xff000000,components_visa_visas,Nil,Nil,FALSE,FALSE,FALSE,TRUE,TRUE,275,- 1 Reward Points per ₹ 100 spent on retail purchases.,,,,,,"- 1% fuel surcharge waiver on transaction between ₹ 400 and ₹ 3,000","- Redeem your earned Reward Points by logging in to the PNB Rewardz website.
- 1 Reward Point = ₹ 0.50."
PNB Global Gold Credit Card,17,303,"- 1 Reward Point per retail transaction of Rs. 100.
- Easily redeemable Reward Points.
- Additional Reward Points on successful E bill registration.
- 20% off on a ZEE5 subscription.
- 1% waiver on fuel surcharge.",,FALSE,,,,,Punjab National Bank,https://www.billdesk.com/pgidsk/pgmerc/pnbcard/pnb_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/c643f179f96c650792bcf1bb2fcd723b.png,0xff000000,0xff000000,components_visa_visas,Nil,Rs. 300 + GST,FALSE,FALSE,FALSE,FALSE,TRUE,267,"- 1 Reward Point per Rs. 100 spent on retail purchases.
- 50 extra RPs on E bill registration.",,,,,,"- 1% fuel surcharge waiver on transaction between ₹ 400 and ₹ 3,000","- Redeem your earned Reward Points by logging in to the PNB Rewardz website.
- 1 Reward Point = ₹ 0.50."
PNB RuPay Select Patanjali Credit Card,17,392,"- Welcome bonus of 300 Reward Points.
- 2% cashback on shopping worth Rs. 2,500 or more at the Patanjali stores.
- Up to 4 Reward Points on every spend of Rs. 150.
- 50 Reward Points on registering for the e bill facility.
- Complimentary airport lounge access.
- Complimentary insurance cover against accidental death.
- Spend based waived of the annual fee.
- 1% fuel surcharge waiver.",- 300 bonus Reward Points on the first transaction and 2x Reward Points for retail purchases within the first 90 days.,FALSE,,,,,Punjab National Bank,https://www.billdesk.com/pgidsk/pgmerc/pnbcard/pnb_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/950062e5e7daccd61dbcb9ed8de1ad49.png,0xff000000,0xff000000,components_rupay_rupays,Rs. 500 + GST,Rs. 750 + GST,FALSE,FALSE,FALSE,FALSE,TRUE,341,"- You earn 2 Reward Points on every spend of Rs. 150 using this credit card.
- Earn a cashback of 2% on purchasing Patanjali products worth Rs. 2,500 or more.",,,- Complimentary airport lounge access.,- 2 complimentary domestic lounge access every quarter.,,- 1% fuel surcharge waiver capped at Rs. 350 per billing cycle.,"- Redeem your earned Reward Points by logging in to the PNB Rewardz website.
- 1 Reward Point = ₹ 0.50."
PNB Rupay Millennial Credit Card,17,298,"- 300 reward points on your first swipe using your PNB Rupay Millennial credit card. 
- Complimentary gym membership, premium health checkup package.
- Complimentary golf and spa sessions. 
- Complimentary lounge access program.
- 2x reward points on retail merchandise/online transactions within 90 days of card issuance.",- 300 reward points on your first swipe using your PNB Rupay Millennial credit card.,FALSE,,,,,Punjab National Bank,https://www.billdesk.com/pgidsk/pgmerc/pnbcard/pnb_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/f11d0117f973688c35d372e8b2c05360.png,0xff000000,0xff000000,components_rupay_rupays,Rs. 399 + GST,Rs. 999 + GST,FALSE,FALSE,FALSE,FALSE,TRUE,262,"- 2 reward points on every ₹ 150 using this credit card.
- 2x reward points on retail merchandise/online transactions within 90 days of card issuance.",,,- Complimentary lounge access,- 8 complimentary domestic and international lounge access every year. ( 2 every quarter),- Complimentary golf sessions,- 1% fuel surcharge waiver across all petrol station in India between ₹ 500 and ₹ 3000,"- Redeem reward points for movie tickets, hotel bookings, mobile/DTH recharge, merchandise transactions.
- Minimum of 500 reward points is required for redemption. 1 RP = Rs. 0.50."
PNB RuPay Platinum Patanjali Credit Card,17,391,"- Welcome bonus of 300 Reward Points.
- 1 Reward Point on every spend of Rs. 150.
- 50 Reward Points on registration to the e bill facility.
- 2% cashback up to Rs. 50 on every transaction at Patanjali stores.
- Complimentary airport lounge access to selected domestic airports.
- 1% fuel surcharge waiver on all fuel transactions.",- Get 300 bonus reward points as welcome offer.,FALSE,,,,,Punjab National Bank,https://www.billdesk.com/pgidsk/pgmerc/pnbcard/pnb_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/550a56c7b2720ab66c77b5ee40d85c73.png,0xff000000,0xff000000,components_rupay_rupays,Nil,Rs. 500 + GST,FALSE,TRUE,FALSE,TRUE,TRUE,340,"- 1 Reward Point per ₹ 150 spent on retail purchases.
- 2% cashback on purchases worth ₹ 2,500 at Patanjali stores. ",,,- Complimentary airport lounge access.,- 2 complimentary domestic lounge access every quarter.,,"- 1% fuel surcharge waiver on transaction between ₹ 500 and ₹ 3,000","- Redeem your earned Reward Points by logging in to the PNB Rewardz website.
- 1 Reward Point = ₹ 0.50."
PNB Global Platinum Credit Card,17,307,"- 2 Reward Points on every retail spend of ₹ 150 using your PNB Global Platinum Credit Card.
- 50 extra Reward Points on registering for the E bill facility.
- 20% instant discount on ZEE5 subscription.
- 1% fuel surcharge waiver.",,FALSE,,,,,Punjab National Bank,https://www.billdesk.com/pgidsk/pgmerc/pnbcard/pnb_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/b5e0c8b9038c3c75feefd907fdba704f.png,0xff000000,0xff000000,components_visa_visas,Nil,Rs. 500 + GST,FALSE,FALSE,FALSE,FALSE,TRUE,270,- 2 Reward Points per ₹ 150 spent on retail purchases.,,,,,,"- 1% fuel surcharge waiver on transaction between ₹ 400 and ₹ 3,000","- Redeem your earned Reward Points by logging in to the PNB Rewardz website.
- 1 Reward Point = ₹ 0.50."
PNB EaseMyTrip RuPay Credit Card,17,614,"- Welcome benefit of 300 Reward Points on card activation.
- Discounts on domestic and international flights and hotel bookings.
- Insurance Benefits of upto Rs. 2 lakh for accidental death and personal disability.","- 300 Reward Points
- Welcome Voucher worth Rs. 3,000, which can be used for flight, hotel, and holiday bookings.",FALSE,,,,,Punjab National Bank,https://www.billdesk.com/pgidsk/pgmerc/pnbcard/pnb_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.sgp1.digitaloceanspaces.com/credit_cards/1710218593544748417102185935447484CreditCardImage.webp,0xff000000,0xff000000,components_rupay_rupays,"Rs. 2,000 + GST","Rs. 2,000 + GST",FALSE,TRUE,FALSE,FALSE,FALSE,561,"- 10% off upto Rs. 1,000 on domestic flight bookings.
- 10% off up to Rs. 500 on international flight bookings.
- 20% off up to Rs. 5000 on domestic hotel bookings
- 20% off up to Rs. 10,000 on international hotel bookings.
- Discount of flat Rs. 125 off on Bus booking on a minimum value of Rs. 500.",,,- Complimentary Domestic and International Lounge Access.,"- 8 Complimentary domestic lounge access per year.
- 2 Complimentary international lounge access per year.",,"- 1% fuel surcharge waiver on fuel transactions made between Rs. 500 to Rs. 4,000.",
PNB Rupay Select Credit Card,17,309,"- Welcome Benefit of 300 bonus Reward Points.
- 2 Reward Points on every spend of Rs. 150.
- 2x Reward Points on all merchandise/online transactions within the first 90 days.
- 50 bonus Reward Points on registration for the e bill facility.
- Complimentary airport lounge access.
- Complimentary insurance cover worth Rs. 10 lakhs.",- 300 reward points on your first swipe using your PNB Rupay Millennial credit card.,FALSE,,,,,Punjab National Bank,https://www.billdesk.com/pgidsk/pgmerc/pnbcard/pnb_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/8866cf9ec292f287f2358b2f46791d70.png,0xff000000,0xff000000,components_rupay_rupays,Rs. 500 + GST,Rs. 750 + GST,TRUE,TRUE,FALSE,TRUE,FALSE,272,"- 2 reward points on every ₹ 150 using this credit card.
- 2x reward points on retail merchandise/online transactions within 90 days of card issuance.",,,- Complimentary lounge access,"- Complimentary domestic lounge access.
- Complimentary international lounge access.",,- 1% fuel surcharge waiver across all petrol station in India between ₹ 500 and ₹ 3000,- 1 Reward Point = Re. 0.5 for redemption against various categories at the PNB Rewardz portal.
PNB Rupay Platinum Credit Card,17,301,"- You get 1 Reward Point for every retail spend of Rs. 100 using your PNB RuPay Platinum Credit Card.
- 50 Reward Points on E bill registration.
- Welcome bonus of 300 Reward Points.
- Easy redemption of Reward Points.
- Complimentary domestic & international lounge access.
- Accidental insurance coverage.
- 1% fuel surcharge waiver.",- 300 reward points on your first swipe using your PNB Rupay Millennial credit card.,FALSE,,,,,Punjab National Bank,https://www.billdesk.com/pgidsk/pgmerc/pnbcard/pnb_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/0d8d52bffd73c726a219e031e5b83694.png,0xff000000,0xff000000,components_rupay_rupays,Nil,Nil,FALSE,FALSE,FALSE,TRUE,TRUE,265,- 1 reward point on every ₹ 100 you spend on retail categories using this credit card.,,,- Complimentary lounge access,- 8 complimentary domestic & international lounge access every year. ( 2 every quarter),,- 1% fuel surcharge waiver across all petrol station in India between ₹ 500 and ₹ 3000.,"- Redeem reward points for movie tickets, hotel bookings, mobile/DTH recharge, merchandise transactions.
- Minimum of 500 reward points is required for redemption. 1 RP = Rs. 0.50."
IDBI Bank Imperium Platinum Visa Credit Card,15,287,"- 500 Welcome bonus Delight points on the spending of Rs 1500 within 30 days of card issuance
- 300 Welcome bonus Delight points on the spending of Rs 1500 between 31 to 90 days of card issuance
- 2 Delight Points on every Rs 150 spent shopping, movies, and traveling using your IDBI Bank Imperium Platinum credit card",- 500 Welcome bonus on the spending Rs 1500 within 30 days of card issuance and 300 Delight point on spending between 31 days to 90 days.,FALSE,,,,,IDBI Bank,https://www.billdesk.com/pgidsk/pgmerc/idbicard/IDBI_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/732c5d0c9cee5529e27364e608a2d3dc.png,0xff000000,0xff000000,components_visa_visas,Rs. 499 + GST,Rs. 499 + GST,FALSE,FALSE,FALSE,FALSE,TRUE,252,"- 2 Delight points on every ₹ 150 spent on shopping, movies, and traveling.",,,,,,- 1% fuel surcharge waiver on all fuel transactions.,- 1 Reward Point = Rs 0.25 redeemable on IDBI Delight reward portal at www.idbidelight.com or Max Get More merchant outlets.
IDBI Aspire Platinum Visa Credit Card,15,295,"- Welcome benefit of 500 bonus delight points.
- Earn 2 delight points on this credit card. 
- 1% fuel surcharge waiver",- 500 delight points on spending Rs 1500 or above in the first 30 days of issuance of the card and  300 delight points on the spending of Rs 1500 or above in 31 to 90 days of the issuance of the card.,FALSE,,,,,IDBI Bank,https://www.billdesk.com/pgidsk/pgmerc/idbicard/IDBI_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/f913e536c8d7a1af15cc6de5543357be.png,0xff000000,0xff000000,components_visa_visas,NIL,NIL,FALSE,TRUE,TRUE,FALSE,TRUE,259,"- 2 Delight points for every Rs 150 spent on shopping, dining, traveling.",,,,,,"- 1% fuel surcharge waived off on fuel transactions between ₹ 400 and ₹ 4,000. ",- The delight points can be redeemed for a wide array of gifts vouchers providing you with lifestyle benefits. The points accumulated can be redeemed for cashback.
IDBI Winnings RuPay Select Credit Card,15,292,"- As a welcome benefit, get 10% cashback up to Rs. 500 on all transactions.
- 500 delight points on making 5 transactions worth Rs. 1000 per month.
- Get double delight points in your Birthday month.
- 2 delight points on every Rs. 100 spent on this card.
- Covers accidental death and permanent disability insurance up to Rs. 10 lakhs for each.
- Avail 1% fuel surcharge waiver, maximum waiver of Rs. 400 per month.",- Get 10% cashback up to ₹ 500 on all transactions done within 90 days of card issuance.,FALSE,,,,,IDBI Bank,https://www.billdesk.com/pgidsk/pgmerc/idbicard/IDBI_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/593bbb41d2b00ab97e5ce04b0944ea05.png,0xff000000,0xff000000,components_rupay_rupays,NIL,Rs. 899 + GST,FALSE,FALSE,FALSE,FALSE,TRUE,256,"- 4 Delight points on every ₹ 100 spent in birthday month.
- 2 Delight points on every ₹ 100 spent on this credit card.",,,- Get complimentary access to both domestic and international airport lounges.,"- 2 complimentary access to domestic lounges each quarter
- 4 complimentary access to international lounges each year.",,"- 1% fuel surcharge waived off on fuel transactions between ₹ 400 and ₹ 4,000. ","- Redeem delight points for making payments for dining, shopping, utility bills, holidays, gifts and entertainment."
IDBI Euphoria World Credit Card,15,296,"- You get 3 Delight Points on every Rs. 100 you spend using your IDBI Euphoria World Credit Card.
- You get 6 Delight Points on every Rs. 100 you spend on Airline/hotel bookings/ Bus bookings/ IRCTC, etc.
- Welcome gift of 4,000 Delight Points.
- Complimentary airport lounge access.
- Insurance cover against air accidents.
- 1% fuel surcharge waiver up to Rs. 500 per month.","- 4,000 delight points.",FALSE,,,,,IDBI Bank,https://www.billdesk.com/pgidsk/pgmerc/idbicard/IDBI_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/3898fb33e52ea4677531aca9f9713d39.png,0xff000000,0xff000000,components_master_card_master_cards,Nil,"Rs. 1,499 + GST",FALSE,TRUE,FALSE,FALSE,TRUE,260,"- 3 Delight Points every time you spend Rs. 100.
- 6 Delight Points on every Rs. 100 you spend on Airlines, hotel bookings, Bus bookings, IRCTC, etc.",,,- Complimentary airport lounge access.,- Complimentary domestic lounge access at selected lounges.,,"- 1% fuel surcharge waived off on fuel transactions between ₹ 400 and ₹ 5,000. ","- Redeem your reward points towards dining, shopping, utility bills, holidays, gifts, and entertainment.
- 1 Delight Point = ₹ 0.25"
IDBI Bank Royale Signature Visa Credit Card,15,294,"- 750 Delight Points on first usage of the card (min transaction of Rs. 1,500) within 30 days or 400 Delight Points on first usage of the card between 31 and 90 days.
- 3 Delight Points for every Rs. 100 spent using the card.
- 1% fuel surcharge waiver at all filling stations across India for transactions between Rs. 400 and Rs. 5,000 (max waiver capped at Rs. 500 per month).
- Personal air travel insurance cover worth Rs. 25 lakh.
- Complimentary domestic airport lounge access under the Visa domestic lounge program (max 1 lounge visit per quarter).","- 750 Delight Points if the first transaction of minimum Rs. 1,500 is made with 30 days of card issuance or 400 Delight Points if the first transaction of minimum Rs, 1,500 is made between 31 and 90 days of card issuance.",FALSE,,,,,IDBI Bank,https://www.billdesk.com/pgidsk/pgmerc/idbicard/IDBI_card.jsp,FALSE,FALSE,,FALSE,https://cinsim.cardinsider.com/23b02ae314fb6ae993ce8b081dda99bd.png,0xff000000,0xff000000,components_visa_visas,NIL,NIL,FALSE,FALSE,FALSE,FALSE,TRUE,258,- 3 Delight points on every ₹ 100 spent using this credit card.,,,"- Delight Points redeemable for flight tickets on the IDBI Delights portal, complimentary domestic airport lounge access, air accident insurance cover worth Rs. 25 lakh.",- 1 Complimentary domestic airport lounge access every quarter under the Visa domestic lounge program.,,"- 1% fuel surcharge waived off on fuel transactions between ₹ 500 and ₹ 4,000. ","- Delight Points redeemable on the IDBI Delights portal for cashback, merchandise, flight tickets, mobile recharges, hotel reservations, gift cards, movie tickets, etc."
